ID,BS1D,BS1S,BS2D,BS2S,BS3D,BS3S,BS4D,BS4S,BS5D,BS5S,BS6D,BS6S,BS7D,BS7D,PS1D,PS1S,PS2D,PS2S,PS3D,PS3S,PS4D,PS4S,PS5D,PS5S,PS6D,PS6S,PS7D,PS7S
COG37298,0.000537201,0.00953532,0.000268601,0.00564061,0.000402901,0.000537201,0.00255171,0.000805802,0.00470051,0.00429761,0.000402901,0.000940102,0.0012087,0.0012087,0.0012087,0.0018802,0.0014773,0.00228311,0.001343,0.000940102,0.0014773,0.0018802,0.00228311,0.000671501,0.000805802,0.000402901,0.001343,0.00241741
COG37299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37300,0.0108696,0.0108696,0.0108696,0.0108696,0,0,0,0.0108696,0,0,0.0217391,0,0,0,0,0,0,0,0,0,0.0217391,0.0108696,0,0,0.0217391,0,0,0
COG373,0.0359524,0.0766984,0.0335555,0.0335555,0.00479365,0.0191746,0.0719047,0.0263651,0.0455397,0.0095873,0.0263651,0.0191746,0.0263651,0.0263651,0.0543478,0.0326087,0.0108696,0.0434783,0.0108696,0.0217391,0.00239682,0.00479365,0.0326087,0.00239682,0.00239682,0,0,0.0095873
COG37301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37303,0,0,0,0,0,0,0.0188679,0,0,0,0,0,0,0,0.0188679,0,0,0.0188679,0,0,0,0,0,0,0,0,0,0
COG37304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37310,0,0,0,0,0,0,0.00357143,0,0,0.00357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37312,0.000818331,0.00409165,0.000818331,0.000818331,0.000818331,0,0.00490998,0.00654664,0,0.000818331,0,0.00163666,0,0,0.00327332,0.0106383,0.00245499,0.00327332,0.00409165,0.00245499,0.0106383,0.0139116,0.00900164,0.00572831,0.00409165,0.00900164,0.00409165,0.00245499
COG37313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37324,0,0.0044843,0.0134529,0,0.0179372,0,0.0134529,0.0044843,0.0044843,0.0044843,0.0269058,0,0.0224215,0.0224215,0,0.0134529,0.0403587,0.00896861,0.0717489,0.0134529,0.058296,0.044843,0.0538117,0.0044843,0.0358744,0.0044843,0.0941704,0.0044843
COG37325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37327,0,0,0,0,0,0,0.0344828,0.0172414,0,0,0,0,0,0,0.0172414,0,0,0,0,0,0.0689655,0.0344828,0,0,0,0,0,0
COG37328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37331,0,0.00746269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746269,0,0,0,0,0,0,0,0,0,0,0,0
COG37332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818,0.00909091,0.00909091,0,0,0,0.0363636,0
COG37334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37337,0,0,0,0,0.0196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37339,0,0,0,0,0,0,0,0,0,0,0,0,0.0263158,0.0263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37340,0,0,0.0333333,0,0.0333333,0,0.0333333,0,0.0333333,0,0.0416667,0,0.05,0.05,0,0.0166667,0.0416667,0,0.0416667,0,0.0333333,0.025,0.0416667,0,0.0333333,0.00833333,0.1,0
COG37341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37344,0.105263,0.0877193,0.140351,0.122807,0.0350877,0.0701754,0.122807,0.105263,0.0526316,0.0526316,0.0175439,0.0175439,0.0701754,0.0701754,0.0350877,0.0175439,0,0.0175439,0,0,0.0350877,0.0701754,0.0175439,0,0,0.0526316,0.0175439,0.0701754
COG37345,0,0,0,0,0.00122699,0.00245399,0,0,0.00245399,0,0.00122699,0,0,0,0.00122699,0.00122699,0.00736196,0.00981595,0.00858896,0.00858896,0.0159509,0.0159509,0.0134969,0.0159509,0.00736196,0.00122699,0.00490798,0.00613497
COG37346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37347,0.0202429,0.0283401,0.0242915,0.0445344,0.0121457,0.0242915,0.048583,0.048583,0.0323887,0.0242915,0.0121457,0.0202429,0.0121457,0.0121457,0.0121457,0,0.0121457,0,0.00809717,0.00809717,0,0,0,0.00809717,0,0,0.0121457,0
COG37348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229885,0,0,0,0,0,0
COG37355,0.00699301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002331,0,0
COG37356,0.00519481,0.0025974,0,0.00779221,0,0.00649351,0.0025974,0.00519481,0.00649351,0.0272727,0.00909091,0.0181818,0.0038961,0.0038961,0.0155844,0.0441558,0.0324675,0.0155844,0.0376623,0.0142857,0.0493506,0.0467532,0.0441558,0.0311688,0.0363636,0.0233766,0.0233766,0.0324675
COG37357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37360,0,0.0195822,0,0,0.00522193,0.00391645,0,0,0.00391645,0,0.0104439,0,0.0078329,0.0078329,0.0130548,0.0691906,0.0522193,0.0300261,0.0483029,0.0287206,0.0639687,0.0691906,0.0430809,0.0261097,0.0535248,0.0078329,0.0926893,0.00652742
COG37361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37363,0,0,0.00478469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478469,0,0
COG37364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37372,0,0,0,0,0,0,0.00555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37374,0.00266667,0.00266667,0,0,0,0,0,0.00266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37376,0,0.0238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0.0119048,0,0,0,0,0,0,0,0,0,0,0
COG37377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37378,0,0,0,0,0.00787402,0,0.015748,0.015748,0.00787402,0.00787402,0.015748,0,0,0,0,0,0,0.00787402,0.00787402,0,0.0393701,0.023622,0.0314961,0.00787402,0.015748,0,0,0
COG37379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235,0.0392157,0,0.0392157,0,0.0196078,0,0.0392157,0,0,0,0
COG37383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37384,0.0930233,0.267442,0.0813953,0.255814,0.00581395,0,0.27907,0.168605,0.418605,1.2093,0.302326,0.947674,0.133721,0.133721,0.162791,0.313953,0.436047,0.505814,0.267442,0.348837,0.360465,0.343023,0.122093,0.337209,0.104651,0.593023,0.186047,0.372093
COG37385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37386,0,0.00806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37387,0.00518135,0.0466321,0.0103627,0.0103627,0.015544,0.0362694,0.0518135,0.0518135,0.0310881,0.015544,0.0259067,0.0103627,0.015544,0.015544,0.015544,0.103627,0.124352,0.0777202,0.119171,0.0569948,0.124352,0.176166,0.0569948,0.0777202,0.0673575,0.0259067,0.160622,0.0310881
COG37388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37392,0,0,0,0,0.0151515,0,0,0,0,0,0,0,0.0151515,0.0151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37395,0.0681818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227273,0.0227273,0,0,0,0,0.0454545,0
COG37396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37397,0,0,0,0,0,0,0,0,0,0,0,0.00362319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37398,0,0.00277008,0,0.0110803,0.00831025,0.00554017,0.00831025,0.0221607,0,0.0193906,0.0193906,0.0110803,0.0221607,0.0221607,0,0.0221607,0.0221607,0.0581717,0.0304709,0.0415512,0.0554017,0.0581717,0.0387812,0.0609418,0.0443213,0.0138504,0.033241,0.0110803
COG37399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37400,0,0.0554174,0.0255773,0.0298401,0.00426288,0.0127886,0.0809947,0.0170515,0.034103,0.00426288,0.0170515,0.0255773,0.0383659,0.0383659,0,0,0,0,0,0,0,0,0,0,0,0,0.00426288,0.00426288
COG37401,0,0.0873145,0.094031,0.0470155,0.0201495,0.040299,0.0873145,0.053732,0.0470155,0.0738815,0.053732,0.0201495,0.0738815,0.0738815,0,0.0067165,0,0,0,0,0.0067165,0.0067165,0.0067165,0,0.0067165,0.013433,0.040299,0.0067165
COG374,0.120897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37405,0,0.0298507,0,0,0,0,0,0,0,0,0,0,0.0149254,0.0149254,0,0.0298507,0,0.0597015,0.0149254,0.0149254,0.0298507,0.0298507,0.0447761,0,0.0149254,0,0,0
COG37406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37410,0,0.00884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37416,0.142857,0.119048,0,0.0714286,0.0238095,0.047619,0.0238095,0.0238095,0.0238095,0.047619,0.0238095,0.0238095,0.047619,0.047619,0,0,0,0,0,0.047619,0,0,0,0,0,0.047619,0,0
COG37417,0,0,0,0,0,0,0,0,0,0,0,0.0022779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37419,0,0.0136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986,0,0,0,0,0,0,0,0,0,0,0,0
COG37420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37427,0,0.0142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37429,0.0240964,0,0,0,0,0,0,0,0,0,0.0481928,0,0,0,0,0.0240964,0.0240964,0.0120482,0,0.0240964,0.060241,0.0843373,0.0240964,0.0120482,0,0.0361446,0.0481928,0.0120482
COG37430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37431,0,0,0,0,0,0,0,0,0.00671141,0.00223714,0.00223714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37435,0,0,0,0,0,0,0.00970874,0.00323625,0.00323625,0.00647249,0.00970874,0,0.00323625,0.00323625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37437,0.0333333,0,0,0,0,0,0.0166667,0,0,0,0.05,0,0.0333333,0.0333333,0.0666667,0.0166667,0.0333333,0.0333333,0.0666667,0.0666667,0,0.0333333,0.0333333,0.0166667,0.183333,0.0166667,0.1,0
COG37438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37442,0.00902527,0.0595668,0.00902527,0.0180505,0.0144404,0.0270758,0.0433213,0.066787,0.0216606,0.0379061,0.0234657,0.0180505,0.0487365,0.0487365,0.0234657,0.099278,0.111913,0.146209,0.0956679,0.108303,0.193141,0.209386,0.111913,0.104693,0.119134,0.0866426,0.16787,0.0866426
COG37443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37445,0.00191022,0.00764088,0.00286533,0.0105062,0.00382044,0.00477555,0.00477555,0.00764088,0.00191022,0.00668577,0.0133715,0.00286533,0.00286533,0.00286533,0.0210124,0.0324737,0.0362942,0.0448902,0.0477555,0.0429799,0.0840497,0.0916905,0.0391595,0.0592168,0.0420248,0.0200573,0.0620821,0.0305635
COG37446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37447,0,0,0.00519481,0,0.00519481,0,0.0025974,0,0.0025974,0,0.0025974,0,0,0,0.0025974,0.00519481,0.012987,0,0.0155844,0,0.0181818,0.0025974,0.0103896,0,0.0025974,0,0,0
COG37448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37450,0,0,0.0232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37457,0,0.00353982,0.00176991,0,0.00353982,0,0,0,0.00176991,0,0.00884956,0,0.00707965,0.00707965,0,0.00530973,0.00530973,0.00707965,0.00530973,0.00530973,0.0106195,0.00530973,0.0159292,0.00353982,0.0123894,0,0.0106195,0
COG37458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37459,0.00817439,0,0,0,0.0027248,0,0,0.0027248,0.00817439,0,0.00817439,0,0.00544959,0.00544959,0,0,0,0.0027248,0,0,0,0,0.0027248,0,0.0027248,0,0,0.0027248
COG37460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37463,0,0,0,0,0,0,0.0031746,0,0.0031746,0.0031746,0,0.00634921,0.0031746,0.0031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37466,0,0.0212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37467,0,0.00925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37469,0,0.0277778,0.0138889,0,0.0173611,0.00347222,0.0138889,0.00694444,0.0173611,0,0.00694444,0,0.00694444,0.00694444,0.00347222,0.0416667,0.0243056,0.00694444,0.0277778,0.00347222,0.0381944,0.0243056,0.0486111,0,0.0173611,0,0.0208333,0
COG37470,0,0,0,0,0,0.00343643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37471,0,0,0,0.00286123,0,0.00143062,0,0,0.00286123,0.00143062,0.00143062,0.00286123,0,0,0.00429185,0.00572246,0,0.00286123,0,0.00143062,0.00143062,0,0,0,0,0,0,0
COG37472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689655
COG37475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG37480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG3748,0.15521,0.32453,0.0705499,0.134045,0.105825,0.162265,0.19754,0.38097,0.148155,0.1411,0.1411,0.12699,0.16932,0.16932,0.373915,0.797214,0.952424,0,0.888929,0,0,0,0,0,0.691389,0.550289,0,0.536179
